geoid,total_pop,median_income,state,county,tract,name,b01003_001_moe,b19013_001_moe
06037500202,4827,125341,06,037,500202,"Los Angeles County, California",686.0,46783.0
06037500203,4178,128224,06,037,500203,"Los Angeles County, California",502.0,30359.0
06037500204,2256,171029,06,037,500204,"Los Angeles County, California",387.0,73630.0
06037500300,2870,135625,06,037,500300,"Los Angeles County, California",337.0,41043.0
06037500402,4766,69563,06,037,500402,"Los Angeles County, California",920.0,23547.0
06037500403,3497,90625,06,037,500403,"Los Angeles County, California",440.0,37450.0
06037500404,4173,84618,06,037,500404,"Los Angeles County, California",523.0,27973.0
06037500500,2891,75469,06,037,500500,"Los Angeles County, California",403.0,12409.0
06037500600,5286,75639,06,037,500600,"Los Angeles County, California",779.0,16621.0
06037500700,7177,85625,06,037,500700,"Los Angeles County, California",783.0,14597.0
06037500800,5149,107798,06,037,500800,"Los Angeles County, California",851.0,29143.0
06037500900,5625,50469,06,037,500900,"Los Angeles County, California",659.0,24418.0
06037501001,3110,95600,06,037,501001,"Los Angeles County, California",558.0,15331.0
06037501002,4469,102500,06,037,501002,"Los Angeles County, California",511.0,11002.0
06037501200,5134,98015,06,037,501200,"Los Angeles County, California",656.0,22113.0
06037501301,3067,81488,06,037,501301,"Los Angeles County, California",586.0,25961.0
06037501302,4425,96941,06,037,501302,"Los Angeles County, California",613.0,7720.0
06037501400,3093,64444,06,037,501400,"Los Angeles County, California",483.0,22183.0
06037501501,2022,120679,06,037,501501,"Los Angeles County, California",241.0,8266.0
06037501503,5517,77480,06,037,501503,"Los Angeles County, California",779.0,10966.0
06037501504,3395,44038,06,037,501504,"Los Angeles County, California",426.0,17811.0
06037501600,7041,109583,06,037,501600,"Los Angeles County, California",711.0,33808.0
06037501700,3895,112679,06,037,501700,"Los Angeles County, California",425.0,59628.0
06037501802,3360,86458,06,037,501802,"Los Angeles County, California",413.0,16423.0
06037501803,4970,58532,06,037,501803,"Los Angeles County, California",916.0,5231.0
06037501804,2266,53092,06,037,501804,"Los Angeles County, California",265.0,10893.0
06037501900,4321,94107,06,037,501900,"Los Angeles County, California",578.0,27784.0
06037502003,2633,74722,06,037,502003,"Los Angeles County, California",320.0,19105.0
06037502004,4061,70625,06,037,502004,"Los Angeles County, California",613.0,9961.0
06037502005,4480,82452,06,037,502005,"Los Angeles County, California",808.0,13142.0
06037502100,4956,85333,06,037,502100,"Los Angeles County, California",498.0,13563.0
06037502200,6994,103650,06,037,502200,"Los Angeles County, California",822.0,16690.0
06037502303,8377,63775,06,037,502303,"Los Angeles County, California",1262.0,12089.0
06037502401,5136,81202,06,037,502401,"Los Angeles County, California",769.0,24524.0
06037502402,3494,88598,06,037,502402,"Los Angeles County, California",323.0,16990.0
06037502500,4096,74484,06,037,502500,"Los Angeles County, California",521.0,19981.0
06037502602,4178,64563,06,037,502602,"Los Angeles County, California",497.0,17376.0
06037502603,3259,111354,06,037,502603,"Los Angeles County, California",638.0,35262.0
06037502604,3907,105139,06,037,502604,"Los Angeles County, California",612.0,34794.0
06037502700,7269,89079,06,037,502700,"Los Angeles County, California",623.0,11065.0
06037502801,6452,97750,06,037,502801,"Los Angeles County, California",592.0,17582.0
06037502901,5821,111149,06,037,502901,"Los Angeles County, California",706.0,16055.0
06037503000,5836,94292,06,037,503000,"Los Angeles County, California",769.0,23264.0
06037503103,5646,104474,06,037,503103,"Los Angeles County, California",747.0,16588.0
06037503104,2493,79564,06,037,503104,"Los Angeles County, California",587.0,7992.0
06037503105,3589,112750,06,037,503105,"Los Angeles County, California",540.0,14760.0
06037503106,3755,86101,06,037,503106,"Los Angeles County, California",528.0,16523.0
06037503201,3956,117708,06,037,503201,"Los Angeles County, California",795.0,15364.0
06037503202,4529,91167,06,037,503202,"Los Angeles County, California",762.0,21127.0
06037503301,3601,138850,06,037,503301,"Los Angeles County, California",707.0,28979.0
06037503302,5889,85332,06,037,503302,"Los Angeles County, California",588.0,10397.0
06037503401,7421,102219,06,037,503401,"Los Angeles County, California",1186.0,30682.0
06037503402,3860,115382,06,037,503402,"Los Angeles County, California",390.0,14645.0
06037503501,7151,92292,06,037,503501,"Los Angeles County, California",1612.0,17439.0
06037503502,4234,118125,06,037,503502,"Los Angeles County, California",576.0,24129.0
06037503601,4317,110141,06,037,503601,"Los Angeles County, California",543.0,12304.0
06037503602,4110,151344,06,037,503602,"Los Angeles County, California",338.0,30180.0
06037503701,4861,78017,06,037,503701,"Los Angeles County, California",476.0,19575.0
06037503702,5387,97238,06,037,503702,"Los Angeles County, California",593.0,16467.0
06037503704,4364,70714,06,037,503704,"Los Angeles County, California",669.0,35790.0
06037503705,2671,111029,06,037,503705,"Los Angeles County, California",460.0,30066.0
06037503801,3622,89500,06,037,503801,"Los Angeles County, California",411.0,22891.0
06037503802,5277,101706,06,037,503802,"Los Angeles County, California",623.0,3200.0
06037503901,2275,120391,06,037,503901,"Los Angeles County, California",195.0,27238.0
06037503902,5367,111250,06,037,503902,"Los Angeles County, California",685.0,16017.0
06037504001,5265,59623,06,037,504001,"Los Angeles County, California",618.0,37178.0
06037504002,5457,128375,06,037,504002,"Los Angeles County, California",620.0,22377.0
06037504101,4919,92604,06,037,504101,"Los Angeles County, California",581.0,23004.0
06037504200,7427,63542,06,037,504200,"Los Angeles County, California",633.0,16852.0
06037530005,3386,117548,06,037,530005,"Los Angeles County, California",327.0,21595.0
06037530006,4913,79259,06,037,530006,"Los Angeles County, California",648.0,19349.0
06037530007,6539,86943,06,037,530007,"Los Angeles County, California",621.0,18720.0
06037530101,5452,49459,06,037,530101,"Los Angeles County, California",594.0,13950.0
06037530102,4706,49979,06,037,530102,"Los Angeles County, California",593.0,6181.0
06037530202,4176,107550,06,037,530202,"Los Angeles County, California",485.0,29190.0
06037530203,2520,49355,06,037,530203,"Los Angeles County, California",269.0,5819.0
06037530204,4044,78370,06,037,530204,"Los Angeles County, California",745.0,27150.0
06037530301,2167,59208,06,037,530301,"Los Angeles County, California",368.0,5813.0
06037530302,6424,57097,06,037,530302,"Los Angeles County, California",787.0,19152.0
06037530400,3723,52617,06,037,530400,"Los Angeles County, California",830.0,19102.0
06037530500,4103,68306,06,037,530500,"Los Angeles County, California",555.0,12221.0
06037530603,4419,84592,06,037,530603,"Los Angeles County, California",500.0,16294.0
06037530700,2152,77692,06,037,530700,"Los Angeles County, California",420.0,18642.0
06037530801,5773,83367,06,037,530801,"Los Angeles County, California",951.0,21610.0
06037530802,3190,72188,06,037,530802,"Los Angeles County, California",343.0,18725.0
06037530901,3916,59830,06,037,530901,"Los Angeles County, California",527.0,25573.0
06037530902,4058,40582,06,037,530902,"Los Angeles County, California",703.0,10006.0
06037531000,5136,71012,06,037,531000,"Los Angeles County, California",677.0,14509.0
06037531101,4833,68107,06,037,531101,"Los Angeles County, California",928.0,13829.0
06037531102,2485,46278,06,037,531102,"Los Angeles County, California",295.0,6618.0
06037531201,4118,64679,06,037,531201,"Los Angeles County, California",695.0,13117.0
06037531202,4252,60703,06,037,531202,"Los Angeles County, California",926.0,17994.0
06037531301,5360,49422,06,037,531301,"Los Angeles County, California",992.0,8677.0
06037531302,5549,50600,06,037,531302,"Los Angeles County, California",776.0,14434.0
06037531502,3085,47301,06,037,531502,"Los Angeles County, California",499.0,15209.0
06037531503,2652,67917,06,037,531503,"Los Angeles County, California",418.0,19551.0
06037531504,4097,71250,06,037,531504,"Los Angeles County, California",616.0,26015.0
06037531602,3819,49896,06,037,531602,"Los Angeles County, California",736.0,16495.0
06037531603,3665,66592,06,037,531603,"Los Angeles County, California",524.0,5979.0
06037531604,3255,46012,06,037,531604,"Los Angeles County, California",423.0,11133.0
06037531701,5692,66629,06,037,531701,"Los Angeles County, California",835.0,22146.0
06037531702,4946,70580,06,037,531702,"Los Angeles County, California",718.0,14222.0
06037531800,4780,84241,06,037,531800,"Los Angeles County, California",859.0,24694.0
06037531901,6531,67817,06,037,531901,"Los Angeles County, California",952.0,12375.0
06037531902,4217,83250,06,037,531902,"Los Angeles County, California",613.0,17411.0
06037532001,3139,67896,06,037,532001,"Los Angeles County, California",506.0,21630.0
06037532002,3414,77250,06,037,532002,"Los Angeles County, California",405.0,14624.0
06037532101,7044,56261,06,037,532101,"Los Angeles County, California",1185.0,9171.0
06037532102,3521,93021,06,037,532102,"Los Angeles County, California",375.0,14083.0
06037532200,6983,75667,06,037,532200,"Los Angeles County, California",814.0,14178.0
06037532302,4588,63466,06,037,532302,"Los Angeles County, California",487.0,11843.0
06037532303,4399,74750,06,037,532303,"Los Angeles County, California",534.0,20813.0
06037532304,4119,58250,06,037,532304,"Los Angeles County, California",472.0,24745.0
06037532500,3833,55194,06,037,532500,"Los Angeles County, California",510.0,14601.0
06037532605,4129,41724,06,037,532605,"Los Angeles County, California",1150.0,25437.0
06037532606,3987,42066,06,037,532606,"Los Angeles County, California",398.0,5217.0
06037532607,4943,47566,06,037,532607,"Los Angeles County, California",523.0,6624.0
06037532700,3306,55948,06,037,532700,"Los Angeles County, California",440.0,11706.0
06037532800,4392,47768,06,037,532800,"Los Angeles County, California",618.0,10694.0
06037532900,6620,42121,06,037,532900,"Los Angeles County, California",1022.0,5329.0
06037533001,4502,59353,06,037,533001,"Los Angeles County, California",860.0,28916.0
06037533002,2403,46579,06,037,533002,"Los Angeles County, California",457.0,5757.0
06037533103,3211,52054,06,037,533103,"Los Angeles County, California",475.0,11097.0
06037533104,4451,47679,06,037,533104,"Los Angeles County, California",795.0,5755.0
06037533105,2419,45990,06,037,533105,"Los Angeles County, California",429.0,12140.0
06037533108,4751,49741,06,037,533108,"Los Angeles County, California",477.0,4957.0
06037533201,2421,67708,06,037,533201,"Los Angeles County, California",407.0,21654.0
06037533204,4451,67500,06,037,533204,"Los Angeles County, California",541.0,5274.0
06037533300,2993,43571,06,037,533300,"Los Angeles County, California",448.0,16285.0
06037533401,4923,61295,06,037,533401,"Los Angeles County, California",684.0,18869.0
06037533402,3770,51053,06,037,533402,"Los Angeles County, California",471.0,22241.0
06037533403,2505,65386,06,037,533403,"Los Angeles County, California",362.0,5835.0
06037533501,2852,74286,06,037,533501,"Los Angeles County, California",427.0,16043.0
06037533504,4045,60947,06,037,533504,"Los Angeles County, California",499.0,4004.0
06037533601,4279,59559,06,037,533601,"Los Angeles County, California",832.0,9740.0
06037533602,4932,51291,06,037,533602,"Los Angeles County, California",665.0,7873.0
06037533603,6407,50774,06,037,533603,"Los Angeles County, California",683.0,12012.0
06037533701,3009,60104,06,037,533701,"Los Angeles County, California",528.0,21171.0
06037533702,3568,62917,06,037,533702,"Los Angeles County, California",463.0,15224.0
06037533703,4241,56190,06,037,533703,"Los Angeles County, California",708.0,27919.0
06037533803,5775,44172,06,037,533803,"Los Angeles County, California",753.0,6412.0
06037533804,3524,58125,06,037,533804,"Los Angeles County, California",459.0,8742.0
06037533805,3816,65987,06,037,533805,"Los Angeles County, California",600.0,15553.0
06037533806,3791,71701,06,037,533806,"Los Angeles County, California",704.0,12163.0
06037533901,5083,51845,06,037,533901,"Los Angeles County, California",496.0,11683.0
06037533902,4454,53810,06,037,533902,"Los Angeles County, California",905.0,9950.0
06037534001,5142,61699,06,037,534001,"Los Angeles County, California",676.0,8076.0
06037534002,4064,66756,06,037,534002,"Los Angeles County, California",528.0,21460.0
06037534101,1931,51976,06,037,534101,"Los Angeles County, California",419.0,8666.0
06037534102,5912,50354,06,037,534102,"Los Angeles County, California",921.0,11915.0
06037534201,4169,50977,06,037,534201,"Los Angeles County, California",843.0,13133.0
06037534202,5258,50450,06,037,534202,"Los Angeles County, California",638.0,11393.0
06037534203,3250,45066,06,037,534203,"Los Angeles County, California",529.0,6469.0
06037534301,4104,48464,06,037,534301,"Los Angeles County, California",573.0,7366.0
06037534302,3861,58831,06,037,534302,"Los Angeles County, California",498.0,10427.0
06037534403,3100,41987,06,037,534403,"Los Angeles County, California",564.0,8902.0
06037534404,3244,57961,06,037,534404,"Los Angeles County, California",385.0,13284.0
06037534405,4000,51228,06,037,534405,"Los Angeles County, California",571.0,6724.0
06037534406,4348,47011,06,037,534406,"Los Angeles County, California",466.0,8403.0
06037534501,5651,57072,06,037,534501,"Los Angeles County, California",1340.0,11949.0
06037534502,3403,73281,06,037,534502,"Los Angeles County, California",481.0,15497.0
06037534700,4448,84375,06,037,534700,"Los Angeles County, California",536.0,16442.0
06037534802,2649,68324,06,037,534802,"Los Angeles County, California",304.0,6688.0
06037534803,4749,72500,06,037,534803,"Los Angeles County, California",500.0,13764.0
06037534804,4363,63261,06,037,534804,"Los Angeles County, California",822.0,13517.0
06037534900,5790,68031,06,037,534900,"Los Angeles County, California",926.0,10915.0
06037535001,4176,45547,06,037,535001,"Los Angeles County, California",522.0,18700.0
06037535002,3670,54318,06,037,535002,"Los Angeles County, California",543.0,13307.0
